"","text","date","topic","sentiment","country","city_ascii","lat","lng"
"1159","Here's what happened with Huawei in last couple of days.

Share this with your friends.

Tags - #Huawei #Google #Android #Trump #US #Ban #PFDArchive https://t.co/hhRe9IJOQN https://t.co/OUXwmMLgKm","2019/5/23",1,0.026028474,"China","Tongling",30.9504,117.78
"1160","@Waspapping_ Yea. Trump blacklisted them therefore leading to android, Microsoft, google, gmail etc cutting them off their service.

Huawei are preparing to launch their own OS before the end of the year. Trust the Chinese to win the war","2019/5/23",1,0.049939028,"Japan","Hakodate",41.795,140.74
"1161","I know most of you thought i just hate android phones but look, current Huawei users won__ be able to update their android os and access playstore 90days from now due to an executive order from the US Govt that prohibits all US companies(google) from doin any business with Huawei","2019/5/23",2,0.069908983,"Guinea","Pita",11.08,-12.401
"1162","The UK Government Huawei Dilemma and the Brexit Factor

In the last couple of days, Google announced it will be putting restrictions on Huawei__ access to its Android operating system, massively threatening Huawei's smartphone market. Meanwhile,_UK based_ https://t.co/AQD6hxo1EO","2019/5/23",2,-0.236643191,"United States","Prospect Park",40.938,-74.1736
"1163","@MarkelleF Great book on TOS written by James Stoxen who helped show me the path to self healing https://t.co/KJ2QvswsM2:","2019/5/23",3,0.375325945,"Ireland","Wexford",52.3342,-6.4575
"1164",".
Chinese tech giant Huawei
 has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products
.
 https://t.co/QeneQQuahC via @businessinsider","2019/5/23",1,-0.062994079,"United States","Franklin",39.5538,-84.295
"1165","For #Huawei kiddies,prepare for an outdated Android OS as Google plans to withdraw it's support towards the end of this year.","2019/5/23",2,-0.277160931,"Ireland","Dublin",53.3331,-6.2489
"1166","After @Google revoked @Android
license for @Huawei products, @Microsoft has now reportedly removed Huawei laptops from its e-store.
#huaweimatebookxpro #huaweiban
https://t.co/sbDkMYIrAl","2019/5/23",2,0,"United States","Vermillion",42.7811,-96.9256
"1167","Another heartbreaking movement for Huawei because Huawei will no longer access of any google apps and services such as gmail email services etc.  
@Prof_Hayes101  
https://t.co/ELavLFJxvf
 #global6013","2019/5/23",2,0.209960314,"Croatia","Split",43.5204,16.47
"1168","Google suspends Android support for Huawei: What it means for your smartphone https://t.co/MMwooHHoUs https://t.co/3rhJ9LWkKw","2019/5/23",2,0.109108945,"China","Beijing",39.9289,116.3883
"1169","Hi @O2 @Huawei_Europe. Setting aside debate on security. Since @Google have decided to stop updates for their apps on my Huawei P20 Pro in a few months and that I won't even be able to upgrade my Android OS, what are my rights as a consumer for returning a substandard device?","2019/5/23",2,-0.031516371,"China","Dezhou",37.4504,116.3
"1170","Banning @Huawei from trading with US companies over speculation doesn't do anyone any good.
Maybe it's time we started thinking of an alternative to Android OS and services that @Google offers. If pulled off, the tech sphere will never be the same.","2019/5/23",1,-0.04454354,"United States","Miami",25.784,-80.2102
"1171","Google made the biggest mistake by suspending #Huawei from Android updates and future devices access to the Play Store. Google had no competition, but now they created one. They must prepare for it because it might be bigger, better &amp; cheaper. China doesn't play ....
Huawei _¤ï_","2019/5/23",2,0.087647344,"Gambia, The","Brikama",13.2804,-16.6599
"1172","Huawei's imminent Google ban is causing lots of its phones to be traded in - Android Central https://t.co/hRvbYIV3ky","2019/5/23",4,-0.163663418,"United States","Roanoke",37.2785,-79.958
"1173","Huawei's imminent Google ban is causing lots of its phones to be traded in - Android Central https://t.co/hRvbYIV3ky","2019/5/23",4,-0.163663418,"Greece","Volos",39.37,22.95
"1174","Â¿QUE PASA CON HUAWEI SIN ANDROID? TRUMP Y GOOGLE
________ https://t.co/7ELNij0mjj
.
#Huawei #android #EEUU #FelizJueves #DonaldTrump #Noticia #Google https://t.co/r1KnvlN3nt","2019/5/23",1,-0.147867877,"China","Luoyang",34.68,112.4701
"1175","Google said basic services would still function on the Android operating system used in Huawei's smartphones and existing smartphone owners would not lose access to its Google Play app store or security features. https://t.co/f47LTizBLM","2019/5/23",2,0.021759707,"United States","Mulvane",37.4787,-97.2726
"1176","https://t.co/rZGIMHROER
Huawei may replace Google Play Store with Aptoide and AppGallery
#Huawei #HuaweiFacts #GooglePlay #googleplaystore #Aptoide #appgallery #app #apps #tech #technology #technews #TechnologyNews #smartphone #Smartphones #PlayStore #android #microsoft #techs https://t.co/YyZ7jygaTN","2019/5/23",2,0.016439899,"China","Hengshui",37.72,115.7
"1177","Google's decision to pull Huawei__ Android license quietly exposed an uncomfortable truth: the company has a lot more control over its supposedly ""open"" phone ecosystem than it lets on. https://t.co/wwthJQo1rx","2019/5/23",4,-0.023211917,"United States","Seattle",47.6211,-122.3244
"1178","@TechTabletscom so now no more android or google play store for huawei? I hope xiaomi dont become too big or they might be next!","2019/5/23",2,-0.108253175,"United States","Cerritos",33.8677,-118.0686
"1179","the discussions about the impact on the Android licence withrawal on Huawei are something of a proxy for discussing the dominance of Google https://t.co/QJYCxOhKVA","2019/5/23",2,0,"China","Yuxi",24.38,102.57
"1180","Google's decision to pull Huawei__ Android license quietly exposed an uncomfortable truth: the company has a lot more control over its supposedly ""open"" phone ecosystem than it lets on. https://t.co/xxp8LV6ruq","2019/5/23",4,-0.023211917,"United Kingdom","Llangefni",53.2667,-4.3333
"1181","$GOOG $GOOGL:

Huawei__ Android License With Google Seems Safe_For Now:

https://t.co/b16gHD9KOh","2019/5/23",4,0.181901719,"United States","Owasso",36.2886,-95.8319
"1182","nagaway-away na ang google, apple, android at huawei _¥³","2019/5/23",4,0,"United States","Holtville",32.8129,-115.3779
"1183","5 reasons Why Google suspended Huawei__ Android license
https://t.co/wWolCch53x
#computers #technology #tech #laptops #electronics #instatech #instagood #computer #gadgets #techie #onlineEarning #Thecomputercity #ico #ethereum #pressforprogress #friends #starwarsday #giveaway https://t.co/bOpmT7GLQt","2019/5/23",3,-0.042257713,"China","Huinan",42.6229,126.2614
"1184","Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/TGrLhh6ARy","2019/5/23",1,-0.072168784,"Italy","Milan",45.47,9.205
"1185","@AndroidAuth When will appear a fork to android supported by Huawei, Sony,...
Maybe Google will join @ one point.","2019/5/23",2,0.159284212,"Georgia","Kutaisi",42.25,42.73
"1186","@MooBozo @lordjackass4u @pjwiffen @thesiriusreport @KPJack What model are you currently using? I'm on Mate 20 Pro. Very happy with it. Will switch only after 5G infrastructure is up and running in my country, maybe in 2 years and by then Huawei will have replaced Google Android with HongMeng OS.","2019/5/23",4,0.397617513,"United States","Havre de Grace",39.5481,-76.1145
"1187","Huawei__ Android and Windows alternatives are destined for failure: Competing with Google and Microsoft__ dominant operating systems is a fruitless effort Continue reading_ https://t.co/MWfmI4qbdy https://t.co/dpJwhf41Pf","2019/5/23",1,-0.21759707,"United States","Watertown",42.37,-71.1775
"1188","Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/UccNJhNtng","2019/5/23",1,-0.072168784,"United Kingdom","Croydon",51.3833,-0.1
"1189","""We prepared our own operating system, this is our plan B. But, of course, we would prefer to work with Google and Microsoft ecosystems"",  one of the executive directors of the company, Richard U, told 
https://t.co/VQaqn5ylub https://t.co/HcaqBD3dvB","2019/5/23",1,0.105390089,"United States","Monroe",41.3198,-74.1848
"1190","Signed and sealed: Serbia__ telecoms minister says his country plans to implement several contracts signed with #Huawei, despite Google__ decision to revoke the tech giant's #Android license. #HuaweiFacts https://t.co/BVUCmZE1dg","2019/5/23",1,-0.072168784,"United States","Suffern",41.1138,-74.1421
"1191","Huawei is just the latest in a long line of setbacks for Google__ Android - https://t.co/8uHC0iLP9y","2019/5/23",4,-0.178885438,"India","Patna",25.625,85.13
"1192","__t is not technically difficult to develop an operating system. What is difficult is building an ecosystem._
At least they understand the obstacle. By contrast, everyone else keeps talking about the OS. Huawei can still use Android. They can__ use Google services. https://t.co/y9JZ2elbjV","2019/5/23",2,0.004903095,"United States","Hood River",45.7093,-121.5258
"1193","@JustAishaa_ It's between huawei n usa...not with google, usa banned huawei from doing business with any usa companies...google happen to be one of it...huawei lost the access to android platform due to this ban.. which is  a big deal since huawei sells android phones..","2019/5/23",2,-0.099225079,"United States","New York",40.6943,-73.9249
"1194","These political actions that are putting Huawei and other Chinese phone manufacturers in this crazy place where they can't use Google's Android is going to force them to come up with a whole new competitor out there that I promise the USA won't want to see.","2019/5/23",2,-0.007372098,"China","Dingzhou",38.5004,115
"1195","#GoogleHuawei
Huawei is just the latest in a long line of setbacks for Google__ Android https://t.co/Km8sLQtAri via @VentureBeat","2019/5/23",4,-0.170560573,"Korea, South","Seoul",37.5663,126.9997
"1196","@Huawei Hi Huawei, is it true that Google is marginalia good you on your access to Android?","2019/5/23",1,0.327423094,"United States","Weirton",40.406,-80.5671
"1197","Google cuts off some business with Huawei, report says - CNET https://t.co/sPOdi2Xibo https://t.co/PwmtA5PPJW","2019/5/23",1,-0.055901699,"United States","Birdsboro",40.2618,-75.81
"1198","Huawei Barned from Android and Google_Services https://t.co/T1sHSq80fo https://t.co/TNFUPBoyUd","2019/5/23",4,0,"United States","Bolivar",37.6057,-93.4175
"1199","Huawei is in talks with Aptoide to potentially replace the Google Play Store, reportedly asked developers to publish apps on AppGallery - XDA Developers androiddev #android https://t.co/GCrmObuoqS","2019/5/23",2,0,"Canada","Dease Lake",58.4503,-130.0333
"1200","Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/5JQ8doyw0I","2019/5/23",1,0.178885438,"India","Nellore",14.44,79.9899
"1201","Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/uUWnZCmYCe via @businessinsider","2019/5/23",1,0.178885438,"United States","Seattle",47.6211,-122.3244
"1202","Huawei is just the latest in a long line of setbacks for Google https://t.co/T0LzPgNjHV","2019/5/23",4,-0.188561808,"China","Shanghai",31.2165,121.4365
"1203","Huawei can no longer use Google's Android operating system. #bigbrother #google doesn't welcom competition. #technology #mobile #technews #tariffs
https://t.co/lHOYHMIFCL","2019/5/23",1,0.049052913,"China","Shanghai",31.2165,121.4365
"1204","@HuaweiMobile the fact that @Android will not support your cellphones, this can only help break that dominance of @Google .
will google be ok losing all the information of huawei cellphone users? All that personal data? 
.
.
.
.
.
.
a great opportunity to do things better.","2019/5/23",2,0.04531211,"United States","Saint Joseph",40.1141,-88.0354
"1205","@4N701N3_ @BastianInuk @c_scottbrown @BastienTech Android in China is basically standard Android minus Google framework/services. Their builds are based on AOSP or CyanogenMod/LineageOS afaik, with their own overlay on top like EMUI (Huawei) , MIUI (Xiaomi) or HydrogenOS (OnePlus).","2019/5/23",2,0.153093109,"Korea, North","Changyon",38.2517,125.1021
"1206","Exclusive #Google suspends some business with #Huawei after Trump blacklist https://t.co/oVqFtKjESN #Android","2019/5/23",2,-0.025819889,"France","Nantes",47.2104,-1.59
"1207","@Android Why are you banned from Huawei?  Trump's running dog, at least I can still use Google's application, and finally I wish you good ""good""","2019/5/23",2,-0.20076735,"Iraq","Al Amarah",31.8416,47.1512
"1208","Huawei's tangle with Google reveals some uncomfortable truths about the supposedly open operating system https://t.co/OltR3aUC2L","2019/5/23",4,-0.301869177,"United States","Fairview",40.8182,-74.0022
