"city","city_ascii","state_id","State","county_fips","county_name","lat","lng","population","population_proper","density","source","incorporated","timezone","zips","id","Total_Payments"
"Morrow","Morrow","GA","Georgia",13063,"Clayton",33.5816,-84.3391,7473,7473,855,"polygon",TRUE,"America/New_York","30260",1840014814,157469
"Jonesboro","Jonesboro","GA","Georgia",13063,"Clayton",33.5212,-84.3541,4755,4755,726,"polygon",TRUE,"America/New_York","30236 30237",1840014816,1547803
"Riverdale","Riverdale","GA","Georgia",13063,"Clayton",33.5639,-84.4103,16439,16439,1439,"polygon",TRUE,"America/New_York","30274 30296 30287 30374",1840014815,515553
"Homerville","Homerville","GA","Georgia",13065,"Clinch",31.0385,-82.7421,2628,2400,265,"polygon",TRUE,"America/New_York","31634",1840014984,18234
"Fargo","Fargo","GA","Georgia",13065,"Clinch",30.6881,-82.5721,317,317,44,"polygon",TRUE,"America/New_York","31631",1840013893,2941949
"Acworth","Acworth","GA","Georgia",13067,"Cobb",34.0565,-84.6708,22698,22698,1001,"polygon",TRUE,"America/New_York","30144 30101",1840013688,291758
"Marietta","Marietta","GA","Georgia",13067,"Cobb",33.9532,-84.5421,61048,61048,1010,"polygon",TRUE,"America/New_York","30060 30062 30064 30067 30008 30006 30007 30090",1840015633,2889039
"Kennesaw","Kennesaw","GA","Georgia",13067,"Cobb",34.0262,-84.6177,34344,34344,1379,"polygon",TRUE,"America/New_York","30152 30144 30156 30160 31144",1840014756,232139
"Austell","Austell","GA","Georgia",13067,"Cobb",33.8202,-84.6453,7215,7215,463,"polygon",TRUE,"America/New_York","30127 30106 30168",1840013689,749917
"Smyrna","Smyrna","GA","Georgia",13067,"Cobb",33.8633,-84.5168,56685,56685,1400,"polygon",TRUE,"America/New_York","30126 30082 30080 30081",1840015634,461657
"Broxton","Broxton","GA","Georgia",13069,"Coffee",31.6248,-82.8877,1196,1196,142,"polygon",TRUE,"America/New_York","31519",1840013858,3407
"Douglas","Douglas","GA","Georgia",13069,"Coffee",31.5073,-82.8543,13960,11430,329,"polygon",TRUE,"America/New_York","31533 31535 31534",1840014946,124579
"Moultrie","Moultrie","GA","Georgia",13071,"Colquitt",31.1592,-83.7708,18536,14160,327,"polygon",TRUE,"America/New_York","31768 31788 31776",1840014977,78741
"Berlin","Berlin","GA","Georgia",13071,"Colquitt",31.0683,-83.6236,561,561,259,"polygon",TRUE,"America/New_York","31722 31788",1840013882,438149
"Sparks","Sparks","GA","Georgia",13075,"Cook",31.1693,-83.4405,2016,2016,199,"polygon",TRUE,"America/New_York","31647",1840018187,317246
"Cecil","Cecil","GA","Georgia",13075,"Cook",31.0466,-83.3906,280,280,113,"polygon",TRUE,"America/New_York","31632 31627 31620",1840014975,12401
"Lenox","Lenox","GA","Georgia",13075,"Cook",31.2672,-83.4673,853,853,206,"polygon",TRUE,"America/New_York","31637",1840017112,3407
"Adel","Adel","GA","Georgia",13075,"Cook",31.1316,-83.425,6964,5317,254,"polygon",TRUE,"America/New_York","31620",1840013879,34260
"Newnan","Newnan","GA","Georgia",13077,"Coweta",33.3763,-84.7758,38909,38909,787,"polygon",TRUE,"America/New_York","30263 30265 30264 30271",1840014833,331083
"Senoia","Senoia","GA","Georgia",13077,"Coweta",33.3093,-84.5547,4213,4213,282,"polygon",TRUE,"America/New_York","30276",1840015719,22840
"Roberta","Roberta","GA","Georgia",13079,"Crawford",32.7196,-84.0104,974,974,252,"polygon",TRUE,"America/New_York","31078",1840014874,3407
"Cordele","Cordele","GA","Georgia",13081,"Crisp",31.9563,-83.7694,11947,10726,408,"polygon",TRUE,"America/New_York","31015 31010",1840014934,92542
"Trenton","Trenton","GA","Georgia",13083,"Dade",34.8741,-85.5096,2766,2233,268,"polygon",TRUE,"America/New_York","30752",1840015529,394955
"Dawsonville","Dawsonville","GA","Georgia",13085,"Dawson",34.4361,-84.1242,2792,2792,129,"polygon",TRUE,"America/New_York","30534",1840014677,61477
"Bainbridge","Bainbridge","GA","Georgia",13087,"Decatur",30.9046,-84.5722,11558,12111,248,"polygon",TRUE,"America/New_York","39819 39817 39818",1840013899,65499
"Climax","Climax","GA","Georgia",13087,"Decatur",30.8756,-84.4312,267,267,129,"polygon",TRUE,"America/New_York","39834",1840014992,3407
"Dunwoody","Dunwoody","GA","Georgia",13089,"DeKalb",33.9418,-84.3122,49609,49609,1471,"polygon",TRUE,"America/New_York","30338 30346 30360 30356 31146",1840022929,11420
"Lithonia","Lithonia","GA","Georgia",13089,"DeKalb",33.7128,-84.106,2094,2094,871,"polygon",TRUE,"America/New_York","30058",1840015644,184614
"Brookhaven","Brookhaven","GA","Georgia",13089,"DeKalb",33.8746,-84.3314,53518,53518,1784,"polygon",TRUE,"America/New_York","30329 30319 31119",1840029224,118977
"Decatur","Decatur","GA","Georgia",13089,"DeKalb",33.7711,-84.2968,23832,23832,2074,"polygon",TRUE,"America/New_York","30030 30031 30036",1840014777,2477437
"Tucker","Tucker","GA","Georgia",13089,"DeKalb",33.8436,-84.202,36130,36130,703,"polygon",TRUE,"America/New_York","30087 30084 30083 30085",1840013701,157655
"Clarkston","Clarkston","GA","Georgia",13089,"DeKalb",33.8117,-84.2405,12848,12848,2740,"polygon",TRUE,"America/New_York","30079 30021",1840014776,475567
"Chester","Chester","GA","Georgia",13091,"Dodge",32.3945,-83.1551,1567,1567,687,"polygon",TRUE,"America/New_York","31012",1840017004,778597
"Eastman","Eastman","GA","Georgia",13091,"Dodge",32.1973,-83.1714,6220,5100,307,"polygon",TRUE,"America/New_York","31023",1840013829,25048
"Pinehurst","Pinehurst","GA","Georgia",13093,"Dooly",32.1955,-83.7596,357,357,135,"polygon",TRUE,"America/New_York","31070",1840014909,1205542
"Unadilla","Unadilla","GA","Georgia",13093,"Dooly",32.2583,-83.7356,3168,3532,225,"polygon",TRUE,"America/New_York","31091",1840015828,11420
"Vienna","Vienna","GA","Georgia",13093,"Dooly",32.0925,-83.7864,3236,3703,261,"polygon",TRUE,"America/New_York","31092",1840015829,330400
"Albany","Albany","GA","Georgia",13095,"Dougherty",31.5776,-84.1762,90515,73179,513,"polygon",TRUE,"America/New_York","31721 31701 31705 31707 31702 31703 31706 31708",1840013864,3334750
"Douglasville","Douglasville","GA","Georgia",13097,"Douglas",33.7384,-84.7074,33675,33675,577,"polygon",TRUE,"America/New_York","30134 30135 30122 30133 30154",1840014804,336795
"Blakely","Blakely","GA","Georgia",13099,"Early",31.3827,-84.9228,3443,4656,102,"polygon",TRUE,"America/New_York","39823",1840013872,3407
"Damascus","Damascus","GA","Georgia",13099,"Early",31.2989,-84.717,235,235,51,"polygon",TRUE,"America/New_York","39841",1840014961,157934
"Rincon","Rincon","GA","Georgia",13103,"Effingham",32.2946,-81.2354,13572,9902,395,"polygon",TRUE,"America/New_York","31326",1840018091,96294
"Springfield","Springfield","GA","Georgia",13103,"Effingham",32.3641,-81.3078,5072,3965,557,"polygon",TRUE,"America/New_York","31329",1840015803,10241214
"Swainsboro","Swainsboro","GA","Georgia",13107,"Emanuel",32.5866,-82.3345,7684,7471,229,"polygon",TRUE,"America/New_York","30401",1840015787,3410
"Garfield","Garfield","GA","Georgia",13107,"Emanuel",32.6495,-82.0962,196,196,96,"polygon",TRUE,"America/New_York","30425",1840013804,34728
"Adrian","Adrian","GA","Georgia",13107,"Emanuel",32.5306,-82.592,645,645,181,"polygon",TRUE,"America/New_York","31002",1840013805,259195
"Claxton","Claxton","GA","Georgia",13109,"Evans",32.1614,-81.9094,3500,2257,501,"polygon",TRUE,"America/New_York","30417",1840014910,19767
"Bellville","Bellville","GA","Georgia",13109,"Evans",32.1526,-81.9743,120,120,46,"polygon",TRUE,"America/New_York","30417 30414",1840013835,22840
"Morganton","Morganton","GA","Georgia",13111,"Fannin",34.8749,-84.2442,318,318,156,"polygon",TRUE,"America/New_York","30560",1840014649,384990
"Tyrone","Tyrone","GA","Georgia",13113,"Fayette",33.4755,-84.594,7336,7336,223,"polygon",TRUE,"America/New_York","30290",1840016845,41074
"Fayetteville","Fayetteville","GA","Georgia",13113,"Fayette",33.45,-84.4708,17802,17802,534,"polygon",TRUE,"America/New_York","30214 30215",1840013755,3759639
"Rome","Rome","GA","Georgia",13115,"Floyd",34.2662,-85.1862,60966,36375,445,"polygon",TRUE,"America/New_York","30165 30161 30162",1840014681,1579650
"Cumming","Cumming","GA","Georgia",13117,"Forsyth",34.2066,-84.1337,6284,6284,364,"polygon",TRUE,"America/New_York","30040 30041",1840014712,503861
"Atlanta","Atlanta","GA","Georgia",13121,"Fulton",33.7626,-84.4228,5228750,486290,1407,"polygon",TRUE,"America/New_York","30334 30331 30332 30309 30308 30305 30307 30303 30354 30327 30326 30324 30319 30316 30342 30306 30318 30317 30314 30315 30312 30313 30310 30311 30363 30301 30302 30304 30321 30325 30343 30348 30353 30355 30357 30361 30368 30369 30370 30371 30375 30377 30392 30394 30398 31106 31107 31126 31136 31139 31141 31193 31195 31196",1840013660,5946617
"Alpharetta","Alpharetta","GA","Georgia",13121,"Fulton",34.0704,-84.2739,65799,65799,944,"polygon",TRUE,"America/New_York","30022 30004 30005 30009 30023",1840013659,302788
"Palmetto","Palmetto","GA","Georgia",13121,"Fulton",33.5311,-84.6678,4718,4718,154,"polygon",TRUE,"America/New_York","30268",1840014740,47104
"Milton","Milton","GA","Georgia",13121,"Fulton",34.1353,-84.3138,38924,38924,389,"polygon",TRUE,"America/New_York","30004 30009",1840014738,319604
"Roswell","Roswell","GA","Georgia",13121,"Fulton",34.0391,-84.3513,94786,94786,898,"polygon",TRUE,"America/New_York","30076 30075 30077",1840014741,781026
"Hapeville","Hapeville","GA","Georgia",13121,"Fulton",33.6609,-84.4093,6581,6581,1056,"polygon",TRUE,"America/New_York","30354",1840013663,11420
"Ellijay","Ellijay","GA","Georgia",13123,"Gilmer",34.6912,-84.484,3712,1719,187,"polygon",TRUE,"America/New_York","30540",1840013575,3407
"Mitchell","Mitchell","GA","Georgia",13125,"Glascock",33.2199,-82.7031,197,197,51,"polygon",TRUE,"America/New_York","30820",1840016889,316513
"Brunswick","Brunswick","GA","Georgia",13127,"Glynn",31.145,-81.474,54017,16287,368,"polygon",TRUE,"America/New_York","31520 31521",1840013875,902284
"Plainville","Plainville","GA","Georgia",13129,"Gordon",34.4053,-85.0312,319,319,170,"polygon",TRUE,"America/New_York","30733",1840014675,158344
"Ranger","Ranger","GA","Georgia",13129,"Gordon",34.5012,-84.7111,134,134,63,"polygon",TRUE,"America/New_York","30734",1840017929,3407
"Calhoun","Calhoun","GA","Georgia",13129,"Gordon",34.4927,-84.9395,33029,16414,420,"polygon",TRUE,"America/New_York","30701 30703",1840013596,214384
"Fairmount","Fairmount","GA","Georgia",13129,"Gordon",34.4379,-84.6998,739,739,159,"polygon",TRUE,"America/New_York","30139",1840013595,22840
"Cairo","Cairo","GA","Georgia",13131,"Grady",30.879,-84.2051,9244,9434,374,"polygon",TRUE,"America/New_York","39828",1840013900,47888
"Woodville","Woodville","GA","Georgia",13133,"Greene",33.6714,-83.1064,352,352,27,"polygon",TRUE,"America/New_York","30669",1840015688,11420
"Greensboro","Greensboro","GA","Georgia",13133,"Greene",33.5678,-83.1878,2755,3354,192,"polygon",TRUE,"America/New_York","30642",1840013744,2697240
"Buford","Buford","GA","Georgia",13135,"Gwinnett",34.1185,-83.9917,14868,14868,330,"polygon",TRUE,"America/New_York","30518 30519 30515",1840013678,82438
"Grayson","Grayson","GA","Georgia",13135,"Gwinnett",33.89,-83.9574,4195,4195,656,"polygon",TRUE,"America/New_York","30017",1840013676,47888
"Norcross","Norcross","GA","Georgia",13135,"Gwinnett",33.9378,-84.2065,16845,16845,1063,"polygon",TRUE,"America/New_York","30071",1840014744,125670
"Snellville","Snellville","GA","Georgia",13135,"Gwinnett",33.856,-84.0038,19738,19738,726,"polygon",TRUE,"America/New_York","30078",1840015614,475712
"Duluth","Duluth","GA","Georgia",13135,"Gwinnett",34.0054,-84.1493,29463,29463,1121,"polygon",TRUE,"America/New_York","30097 30096 30098",1840013675,2444041
"Dacula","Dacula","GA","Georgia",13135,"Gwinnett",33.9815,-83.8951,6190,6190,447,"polygon",TRUE,"America/New_York","30019",1840014743,27946
"Suwanee","Suwanee","GA","Georgia",13135,"Gwinnett",34.0506,-84.0687,19549,19549,693,"polygon",TRUE,"America/New_York","30024",1840015616,211175
"Lilburn","Lilburn","GA","Georgia",13135,"Gwinnett",33.8887,-84.1379,12700,12700,767,"polygon",TRUE,"America/New_York","30047 30048",1840015613,100960
"Lawrenceville","Lawrenceville","GA","Georgia",13135,"Gwinnett",33.9524,-83.993,29873,29873,861,"polygon",TRUE,"America/New_York","30046 30049",1840014745,1999814
"Baldwin","Baldwin","GA","Georgia",13137,"Habersham",34.4864,-83.5493,3323,3323,261,"polygon",TRUE,"America/New_York","30531 30510 30511",1840013576,108705
"Cornelia","Cornelia","GA","Georgia",13137,"Habersham",34.5164,-83.5308,19046,4265,416,"polygon",TRUE,"America/New_York","30531",1840014661,14827
"Clarkesville","Clarkesville","GA","Georgia",13137,"Habersham",34.6103,-83.5284,1828,1828,287,"polygon",TRUE,"America/New_York","30523",1840014660,3407
"Demorest","Demorest","GA","Georgia",13137,"Habersham",34.5648,-83.5424,1940,1940,333,"polygon",TRUE,"America/New_York","30535",1840014662,34260
"Clermont","Clermont","GA","Georgia",13139,"Hall",34.4781,-83.773,952,952,123,"polygon",TRUE,"America/New_York","30527",1840016648,286171
"Gainesville","Gainesville","GA","Georgia",13139,"Hall",34.2901,-83.8301,156248,40359,477,"polygon",TRUE,"America/New_York","30501 30507 30504",1840013612,5602434
"Oakwood","Oakwood","GA","Georgia",13139,"Hall",34.2233,-83.8847,4148,4148,300,"polygon",TRUE,"America/New_York","30566 30542",1840014697,45784
"Sparta","Sparta","GA","Georgia",13141,"Hancock",33.2767,-82.9704,3236,1251,265,"polygon",TRUE,"America/New_York","31087",1840015725,628040
"Tallapoosa","Tallapoosa","GA","Georgia",13143,"Haralson",33.7335,-85.2859,3160,3160,121,"polygon",TRUE,"America/New_York","30176",1840015662,12654
"Bremen","Bremen","GA","Georgia",13143,"Haralson",33.7086,-85.1498,6725,6428,234,"polygon",TRUE,"America/New_York","30182 30110",1840013715,68330
"Buchanan","Buchanan","GA","Georgia",13143,"Haralson",33.803,-85.1803,1158,1158,300,"polygon",TRUE,"America/New_York","30113",1840013716,23551
"Waco","Waco","GA","Georgia",13143,"Haralson",33.7026,-85.1893,520,520,109,"polygon",TRUE,"America/New_York","30182 30110",1840015663,1044833
"Hamilton","Hamilton","GA","Georgia",13145,"Harris",32.7648,-84.8752,1111,1111,125,"polygon",TRUE,"America/New_York","31811",1840013803,1279059
"Shiloh","Shiloh","GA","Georgia",13145,"Harris",32.812,-84.699,472,472,81,"polygon",TRUE,"America/New_York","31826",1840015784,26247
"Hartwell","Hartwell","GA","Georgia",13147,"Hart",34.3501,-82.9287,5883,4469,338,"polygon",TRUE,"America/New_York","30643",1840013614,25048
"Royston","Royston","GA","Georgia",13147,"Hart",34.2859,-83.1097,2994,2576,291,"polygon",TRUE,"America/New_York","30662",1840014691,13628
"Franklin","Franklin","GA","Georgia",13149,"Heard",33.2792,-85.098,958,958,110,"polygon",TRUE,"America/New_York","30217",1840013769,1929410
"Stockbridge","Stockbridge","GA","Georgia",13151,"Henry",33.5264,-84.2293,29114,29114,849,"polygon",TRUE,"America/New_York","30253 30281",1840015707,441829
"Hampton","Hampton","GA","Georgia",13151,"Henry",33.3836,-84.2855,7732,7732,543,"polygon",TRUE,"America/New_York","30228",1840013751,623220
"Centerville","Centerville","GA","Georgia",13153,"Houston",32.6341,-83.6853,7716,7716,750,"polygon",TRUE,"America/New_York","31028 31093",1840014884,585403
"Perry","Perry","GA","Georgia",13153,"Houston",32.4714,-83.7283,16684,16684,243,"polygon",TRUE,"America/New_York","31069",1840014885,133324
"Ocilla","Ocilla","GA","Georgia",13155,"Irwin",31.5987,-83.2499,3576,3627,550,"polygon",TRUE,"America/New_York","31774",1840014950,11420
"Jefferson","Jefferson","GA","Georgia",13157,"Jackson",34.1364,-83.6021,12330,11136,195,"polygon",TRUE,"America/New_York","30549",1840014723,197714
"Commerce","Commerce","GA","Georgia",13157,"Jackson",34.2129,-83.4729,6965,6881,220,"polygon",TRUE,"America/New_York","30529 30599",1840014720,91621
"Hoschton","Hoschton","GA","Georgia",13157,"Jackson",34.0934,-83.7617,1662,1662,248,"polygon",TRUE,"America/New_York","30548",1840014722,37150
"Arcade","Arcade","GA","Georgia",13157,"Jackson",34.0694,-83.54,1893,1893,79,"polygon",TRUE,"America/New_York","30549",1840013650,6814
"Nicholson","Nicholson","GA","Georgia",13157,"Jackson",34.1172,-83.4289,1777,1777,173,"polygon",TRUE,"America/New_York","30565 30529",1840014721,3407
"Monticello","Monticello","GA","Georgia",13159,"Jasper",33.3076,-83.6861,2535,2657,319,"polygon",TRUE,"America/New_York","31064",1840014832,449742
"Denton","Denton","GA","Georgia",13161,"Jeff Davis",31.7221,-82.6968,249,249,63,"polygon",TRUE,"America/New_York","31532",1840014936,957404
"Bartow","Bartow","GA","Georgia",13163,"Jefferson",32.8816,-82.4713,259,259,88,"polygon",TRUE,"America/New_York","30413",1840015736,80713
"Louisville","Louisville","GA","Georgia",13163,"Jefferson",32.9954,-82.4,2941,2241,239,"polygon",TRUE,"America/New_York","30434",1840015735,5253186
"Gray","Gray","GA","Georgia",13169,"Jones",33.0023,-83.5376,4456,3197,317,"polygon",TRUE,"America/New_York","31032",1840013786,93342
"Barnesville","Barnesville","GA","Georgia",13171,"Lamar",33.0511,-84.1526,6908,6512,414,"polygon",TRUE,"America/New_York","30204",1840013783,78625
"Lakeland","Lakeland","GA","Georgia",13173,"Lanier",31.041,-83.0748,2810,3250,406,"polygon",TRUE,"America/New_York","31635",1840012921,2336520
"Montrose","Montrose","GA","Georgia",13175,"Laurens",32.5595,-83.1535,209,209,49,"polygon",TRUE,"America/New_York","31065",1840016972,438255
"Dexter","Dexter","GA","Georgia",13175,"Laurens",32.4331,-83.0595,561,561,282,"polygon",TRUE,"America/New_York","31019",1840016973,184282
"Dudley","Dudley","GA","Georgia",13175,"Laurens",32.5321,-83.0805,559,559,63,"polygon",TRUE,"America/New_York","31022",1840013814,11420
"Dublin","Dublin","GA","Georgia",13175,"Laurens",32.5357,-82.9279,20493,15811,382,"polygon",TRUE,"America/New_York","31021 31040",1840013813,987493
"Leesburg","Leesburg","GA","Georgia",13177,"Lee",31.7325,-84.1687,3765,3004,234,"polygon",TRUE,"America/New_York","31763",1840014940,1494529
"Smithville","Smithville","GA","Georgia",13177,"Lee",31.9013,-84.2552,593,593,91,"polygon",TRUE,"America/New_York","31787",1840015852,75083
"Flemington","Flemington","GA","Georgia",13179,"Liberty",31.8506,-81.5604,723,723,59,"polygon",TRUE,"America/New_York","31313",1840013847,608751
"Hinesville","Hinesville","GA","Georgia",13179,"Liberty",31.8247,-81.6135,51001,33140,706,"polygon",TRUE,"America/New_York","31313 31310",1840014931,38883
"Midway","Midway","GA","Georgia",13179,"Liberty",31.8004,-81.4191,2033,2033,121,"polygon",TRUE,"America/New_York","31320",1840014929,3407
"Lincolnton","Lincolnton","GA","Georgia",13181,"Lincoln",33.7931,-82.4776,1509,1509,165,"polygon",TRUE,"America/New_York","30817",1840015643,215781
"Valdosta","Valdosta","GA","Georgia",13185,"Lowndes",30.8503,-83.2789,79294,56085,603,"polygon",TRUE,"America/New_York","31698 31602 31601 31605 31603 31604",1840015894,453721
"Dahlonega","Dahlonega","GA","Georgia",13187,"Lumpkin",34.5302,-83.9796,6432,7007,313,"polygon",TRUE,"America/New_York","30533 30597",1840014672,71927
"Thomson","Thomson","GA","Georgia",13189,"McDuffie",33.4666,-82.4992,8309,6595,580,"polygon",TRUE,"America/New_York","30824",1840015703,22840
"Darien","Darien","GA","Georgia",13191,"McIntosh",31.3568,-81.4314,3444,1848,34,"polygon",TRUE,"America/New_York","31305 31331 31319",1840014952,181787
"Montezuma","Montezuma","GA","Georgia",13193,"Macon",32.2997,-84.0246,6138,3078,260,"polygon",TRUE,"America/New_York","31063",1840014898,11420
"Danielsville","Danielsville","GA","Georgia",13195,"Madison",34.1238,-83.2201,584,584,155,"polygon",TRUE,"America/New_York","30633",1840014727,26247
"Manchester","Manchester","GA","Georgia",13199,"Meriwether",32.8566,-84.6329,3870,3997,192,"polygon",TRUE,"America/New_York","31816 31830",1840015749,2102383
"Greenville","Greenville","GA","Georgia",13199,"Meriwether",33.0322,-84.7163,842,842,138,"polygon",TRUE,"America/New_York","30222",1840013782,5464541
"Woodbury","Woodbury","GA","Georgia",13199,"Meriwether",32.9848,-84.5821,895,895,169,"polygon",TRUE,"America/New_York","30293",1840015751,1680361
"Pelham","Pelham","GA","Georgia",13205,"Mitchell",31.1267,-84.1514,3423,3559,337,"polygon",TRUE,"America/New_York","31779 31739",1840014967,120302
"Camilla","Camilla","GA","Georgia",13205,"Mitchell",31.2337,-84.2089,6511,5030,294,"polygon",TRUE,"America/New_York","31730",1840013877,11420
"Forsyth","Forsyth","GA","Georgia",13207,"Monroe",33.0347,-83.938,5173,4054,265,"polygon",TRUE,"America/New_York","31029",1840013784,73259
"Tarrytown","Tarrytown","GA","Georgia",13209,"Montgomery",32.3187,-82.5595,85,85,38,"polygon",TRUE,"America/New_York","30470",1840017011,124123
"Rutledge","Rutledge","GA","Georgia",13211,"Morgan",33.6263,-83.6112,801,801,94,"polygon",TRUE,"America/New_York","30663",1840014800,3407
"Madison","Madison","GA","Georgia",13211,"Morgan",33.579,-83.4758,4517,4084,180,"polygon",TRUE,"America/New_York","30650",1840015676,8861857
"Chatsworth","Chatsworth","GA","Georgia",13213,"Murray",34.7808,-84.7835,4300,4300,312,"polygon",TRUE,"America/New_York","30705",1840014648,61916
"Columbus","Columbus","GA","Georgia",13215,"Muscogee",32.51,-84.8771,259160,194058,346,"polygon",TRUE,"America/New_York","31829 31820 31909 31904 31905 31906 31907 31901 31903 31808 31902 31908 31914 31917 31993 31995 31997 31998 31999",1840014887,11531182
"Covington","Covington","GA","Georgia",13217,"Newton",33.6049,-83.8465,14044,14044,344,"polygon",TRUE,"America/New_York","30014 30015",1840014808,1495354
"Mansfield","Mansfield","GA","Georgia",13217,"Newton",33.5179,-83.7348,427,427,153,"polygon",TRUE,"America/New_York","30055",1840015691,595946
"Oxford","Oxford","GA","Georgia",13217,"Newton",33.6277,-83.8721,2234,2234,400,"polygon",TRUE,"America/New_York","30054",1840014809,582177
"Watkinsville","Watkinsville","GA","Georgia",13219,"Oconee",33.8613,-83.4073,2892,2892,341,"polygon",TRUE,"America/New_York","30677",1840012722,66122
"Bishop","Bishop","GA","Georgia",13219,"Oconee",33.8171,-83.4372,261,261,128,"polygon",TRUE,"America/New_York","30621",1840015647,34260
"Bogart","Bogart","GA","Georgia",13219,"Oconee",33.9474,-83.5334,1091,1091,178,"polygon",TRUE,"America/New_York","30622",1840015648,42197
"Lexington","Lexington","GA","Georgia",13221,"Oglethorpe",33.8701,-83.1102,225,225,158,"polygon",TRUE,"America/New_York","30648",1840014764,3428171
"Dallas","Dallas","GA","Georgia",13223,"Paulding",33.9153,-84.8416,13237,13237,692,"polygon",TRUE,"America/New_York","30132 30157",1840014757,10555593
"Hiram","Hiram","GA","Georgia",13223,"Paulding",33.877,-84.771,3984,3984,387,"polygon",TRUE,"America/New_York","30141",1840014758,104988
"Byron","Byron","GA","Georgia",13225,"Peach",32.6475,-83.754,5170,5170,228,"polygon",TRUE,"America/New_York","31008",1840013820,70217
"Jasper","Jasper","GA","Georgia",13227,"Pickens",34.4711,-84.4494,6206,3869,176,"polygon",TRUE,"America/New_York","30143 30175",1840014687,553936
"Blackshear","Blackshear","GA","Georgia",13229,"Pierce",31.299,-82.2429,3953,3516,307,"polygon",TRUE,"America/New_York","31516",1840013870,17035
"Patterson","Patterson","GA","Georgia",13229,"Pierce",31.3854,-82.1375,747,747,109,"polygon",TRUE,"America/New_York","31557",1840014959,22840
"Zebulon","Zebulon","GA","Georgia",13231,"Pike",33.0944,-84.3424,1173,1173,101,"polygon",TRUE,"America/New_York","30295",1840015754,14827
"Williamson","Williamson","GA","Georgia",13231,"Pike",33.1782,-84.36,465,465,178,"polygon",TRUE,"America/New_York","30292",1840015755,26247
"Concord","Concord","GA","Georgia",13231,"Pike",33.0918,-84.4384,370,370,174,"polygon",TRUE,"America/New_York","30206",1840014853,3223598
"Rockmart","Rockmart","GA","Georgia",13233,"Polk",34.0103,-85.0441,7772,4269,292,"polygon",TRUE,"America/New_York","30153",1840014753,3407
"Hawkinsville","Hawkinsville","GA","Georgia",13235,"Pulaski",32.2964,-83.4814,4529,5199,373,"polygon",TRUE,"America/New_York","31036",1840014904,34260
"Eatonton","Eatonton","GA","Georgia",13237,"Putnam",33.3258,-83.3886,3959,6597,124,"polygon",TRUE,"America/New_York","31024 31026",1840013764,17035
"Clayton","Clayton","GA","Georgia",13241,"Rabun",34.8775,-83.4019,3706,2250,260,"polygon",TRUE,"America/New_York","30525",1840014636,287125
"Augusta","Augusta","GA","Georgia",13245,"Richmond",33.3645,-82.0708,389383,197166,251,"polygon",TRUE,"America/New_York","30912 30815 30812 30907 30906 30904 30901 30909 30905 30805 30914 30916 30917 30919 30999",1840029462,1951251
"Conyers","Conyers","GA","Georgia",13247,"Rockdale",33.6645,-83.9967,16015,16015,530,"polygon",TRUE,"America/New_York","30013 30012 30094",1840014806,416356
"Sylvania","Sylvania","GA","Georgia",13251,"Screven",32.7465,-81.641,2551,2452,189,"polygon",TRUE,"America/New_York","30467",1840015763,318002
"Newington","Newington","GA","Georgia",13251,"Screven",32.5888,-81.5063,260,260,123,"polygon",TRUE,"America/New_York","30446",1840016922,112600
"Griffin","Griffin","GA","Georgia",13255,"Spalding",33.2418,-84.2747,22770,22770,630,"polygon",TRUE,"America/New_York","30224 30223 30212",1840013776,192141
"Toccoa","Toccoa","GA","Georgia",13257,"Stephens",34.5807,-83.3256,10647,8336,338,"polygon",TRUE,"America/New_York","30577 30598",1840015551,111612
"Martin","Martin","GA","Georgia",13257,"Stephens",34.4856,-83.1984,378,378,58,"polygon",TRUE,"America/New_York","30557",1840016613,48293
"Avalon","Avalon","GA","Georgia",13257,"Stephens",34.5027,-83.1967,211,211,46,"polygon",TRUE,"America/New_York","30577 30557",1840015550,3407
"Richland","Richland","GA","Georgia",13259,"Stewart",32.0885,-84.6625,1485,1485,179,"polygon",TRUE,"America/New_York","31825",1840014916,648884
"Leslie","Leslie","GA","Georgia",13261,"Sumter",31.9545,-84.0864,374,374,81,"polygon",TRUE,"America/New_York","31764",1840014919,22840
"Americus","Americus","GA","Georgia",13261,"Sumter",32.0736,-84.2249,17266,15400,526,"polygon",TRUE,"America/New_York","31709 31719",1840013841,223308
"Plains","Plains","GA","Georgia",13261,"Sumter",32.0331,-84.3946,727,727,344,"polygon",TRUE,"America/New_York","31780",1840014918,148460
"Woodland","Woodland","GA","Georgia",13263,"Talbot",32.7877,-84.5606,361,361,177,"polygon",TRUE,"America/New_York","31836",1840015781,563264
"Geneva","Geneva","GA","Georgia",13263,"Talbot",32.5789,-84.5516,95,95,46,"polygon",TRUE,"America/New_York","31810",1840016957,687801
"Sharon","Sharon","GA","Georgia",13265,"Taliaferro",33.5601,-82.7949,131,131,64,"polygon",TRUE,"America/New_York","30664 30631",1840015692,201246
"Collins","Collins","GA","Georgia",13267,"Tattnall",32.1793,-82.1103,573,573,216,"polygon",TRUE,"America/New_York","30421",1840014907,15492
"Glennville","Glennville","GA","Georgia",13267,"Tattnall",31.9382,-81.9305,4509,5093,278,"polygon",TRUE,"America/New_York","30427",1840013832,11420
"Manassas","Manassas","GA","Georgia",13267,"Tattnall",32.1603,-82.02,87,87,43,"polygon",TRUE,"America/New_York","30421 30417 30438",1840015822,504296
